student_id,gender,year,platform_preference,daily_screen_time_hrs,study_hours,sleep_hours,attendance_pct,assignment_completion_pct,exam_score,cgpa,screen_time_group,at_risk
S01579,Male,4th Year,Instagram,3.88,1.27,6.18,81.3,67.4,58.2,8.86,2-4h,0
S01580,Male,3rd Year,YouTube,3.72,3.34,5.88,72.9,78.9,71.9,8.79,2-4h,0
S01581,Male,2nd Year,Instagram,5.94,5.77,9.7,96.4,81.7,91.2,10.0,4-6h,0
S01582,Female,1st Year,Twitter/X,8.03,4.08,8.35,88.6,69.1,72.1,8.71,8h+,0
S01583,Male,1st Year,YouTube,3.27,5.87,9.83,87.4,82.7,90.4,9.66,2-4h,0
S01584,Male,2nd Year,TikTok,5.64,3.56,5.39,98.5,76.3,66.3,8.67,4-6h,0
S01585,Female,2nd Year,TikTok,6.44,4.58,6.95,90.5,65.3,61.1,9.62,6-8h,0
S01586,Female,2nd Year,YouTube,7.02,1.64,5.09,74.9,75.8,46.3,8.17,6-8h,1
S01587,Other,2nd Year,Instagram,5.89,1.96,6.04,74.1,48.9,55.5,8.21,4-6h,1
S01588,Female,2nd Year,Snapchat,4.69,0.0,5.93,94.1,73.2,63.8,8.76,4-6h,0
S01589,Male,1st Year,Instagram,3.68,5.11,8.88,91.1,78.3,85.2,9.07,2-4h,0
S01590,Male,3rd Year,Instagram,5.69,5.28,6.46,86.5,83.6,74.4,9.52,4-6h,0
S01591,Male,2nd Year,TikTok,3.14,2.59,8.74,79.4,75.0,66.5,9.81,2-4h,0
S01592,Male,2nd Year,Instagram,0.5,3.52,8.54,97.1,82.4,90.2,9.95,<2h,0
S01593,Female,2nd Year,YouTube,6.46,1.7,9.85,76.3,67.9,70.0,8.89,6-8h,0
S01594,Female,4th Year,YouTube,7.49,3.22,4.78,81.6,72.6,67.0,8.95,6-8h,0
S01595,Female,1st Year,YouTube,0.5,5.59,9.39,100.0,83.2,100.0,10.0,<2h,0
S01596,Male,1st Year,TikTok,3.28,0.79,8.82,81.1,74.7,55.2,9.26,2-4h,0
S01597,Female,3rd Year,TikTok,6.86,3.37,5.53,67.6,59.1,57.4,8.72,6-8h,0
S01598,Female,4th Year,TikTok,10.03,1.77,7.63,69.0,57.2,61.3,8.39,8h+,0
S01599,Male,4th Year,TikTok,5.55,3.16,7.43,94.9,76.2,79.0,8.67,4-6h,0
S01600,Female,4th Year,YouTube,3.9,3.98,6.94,89.5,82.9,67.6,9.61,2-4h,0
S01601,Male,3rd Year,YouTube,5.1,2.79,5.99,84.2,72.9,65.8,8.46,4-6h,0
S01602,Male,3rd Year,YouTube,8.52,2.3,5.61,76.3,58.4,56.3,8.17,8h+,1
S01603,Female,3rd Year,YouTube,4.08,2.93,9.88,91.6,78.6,72.3,8.03,4-6h,1
S01604,Female,4th Year,WhatsApp,3.74,4.77,7.26,78.6,72.2,64.1,9.53,2-4h,0
S01605,Male,1st Year,Snapchat,4.44,3.82,8.18,89.3,87.5,77.5,9.0,4-6h,0
S01606,Male,4th Year,Instagram,3.4,3.71,6.29,80.2,74.3,68.1,9.61,2-4h,0
S01607,Other,3rd Year,Instagram,5.77,1.04,5.95,75.7,50.4,49.6,8.52,4-6h,0
S01608,Female,4th Year,Instagram,9.07,1.79,7.87,74.3,49.5,51.4,8.67,8h+,0
S01609,Female,2nd Year,Instagram,6.21,4.22,5.14,80.4,71.8,67.1,8.46,6-8h,0
S01610,Male,4th Year,Instagram,4.94,3.16,6.54,85.2,71.7,69.1,9.37,4-6h,0
S01611,Male,4th Year,TikTok,4.86,4.1,7.14,88.1,89.3,70.1,10.0,4-6h,0
S01612,Male,1st Year,Twitter/X,2.06,6.27,7.66,52.2,76.8,79.4,9.87,2-4h,0
S01613,Male,1st Year,Snapchat,7.44,4.21,6.48,74.6,69.5,55.1,9.09,6-8h,0
S01614,Male,1st Year,Instagram,5.33,3.17,7.54,81.3,61.4,70.7,9.0,4-6h,0
S01615,Male,2nd Year,YouTube,5.1,2.3,7.96,100.0,63.8,54.5,8.82,4-6h,0
S01616,Female,1st Year,TikTok,12.52,0.0,6.9,65.8,60.9,32.8,7.67,8h+,1
S01617,Male,2nd Year,Snapchat,6.16,2.63,5.62,85.8,57.7,68.7,8.1,6-8h,1
S01618,Female,3rd Year,Snapchat,3.85,2.81,6.88,100.0,76.2,68.4,9.02,2-4h,0
S01619,Male,1st Year,Twitter/X,4.56,3.75,8.69,73.0,76.2,76.5,8.4,4-6h,0
S01620,Male,4th Year,TikTok,8.03,2.31,7.78,85.9,62.3,68.2,8.24,8h+,1
S01621,Male,4th Year,TikTok,5.75,2.47,5.18,76.7,71.2,40.1,8.84,4-6h,0
S01622,Female,2nd Year,Instagram,2.34,0.9,7.93,83.8,59.2,65.0,9.09,2-4h,0
S01623,Male,1st Year,TikTok,7.52,1.23,4.12,74.5,73.4,31.3,8.11,6-8h,1
S01624,Other,4th Year,Instagram,4.03,3.98,7.28,79.4,90.1,73.4,9.25,4-6h,0
S01625,Female,3rd Year,YouTube,9.62,4.83,8.85,100.0,67.6,75.2,8.31,8h+,1
S01626,Female,1st Year,TikTok,7.88,2.43,5.41,90.6,82.5,45.1,8.34,6-8h,1
S01627,Male,3rd Year,Instagram,4.52,3.67,6.06,97.2,69.7,86.8,8.92,4-6h,0
S01628,Female,4th Year,Instagram,8.32,3.92,7.57,86.5,70.0,69.5,8.53,8h+,0
S01629,Female,1st Year,Instagram,5.65,1.76,4.97,68.8,76.6,49.1,8.63,4-6h,0
S01630,Male,2nd Year,Instagram,7.38,3.21,5.9,86.7,62.7,72.8,8.34,6-8h,1
S01631,Female,4th Year,Instagram,6.57,1.7,7.62,94.4,52.2,53.0,8.42,6-8h,0
S01632,Female,3rd Year,Instagram,3.64,4.63,6.45,78.7,64.5,69.0,8.46,2-4h,0
S01633,Female,1st Year,Instagram,4.08,3.48,6.91,96.4,89.6,62.5,9.12,4-6h,0
S01634,Female,3rd Year,Instagram,7.77,3.04,7.63,89.3,60.9,76.7,8.29,6-8h,1
S01635,Female,3rd Year,WhatsApp,4.76,1.96,7.66,100.0,65.8,72.3,9.03,4-6h,0
S01636,Female,2nd Year,YouTube,4.61,4.22,7.48,81.9,65.5,79.0,8.84,4-6h,0
S01637,Male,2nd Year,Instagram,3.4,6.51,6.87,76.5,91.0,87.1,9.7,2-4h,0
S01638,Female,4th Year,TikTok,6.43,1.32,7.34,80.3,56.1,61.1,8.39,6-8h,0
S01639,Female,2nd Year,Twitter/X,10.04,1.67,6.16,93.9,53.0,54.8,8.9,8h+,0
S01640,Female,2nd Year,TikTok,3.15,3.77,7.95,69.5,78.0,74.6,9.37,2-4h,0
S01641,Other,4th Year,YouTube,5.55,4.17,6.35,64.3,64.0,66.6,8.15,4-6h,1
S01642,Male,4th Year,TikTok,8.61,1.6,6.3,82.2,57.9,49.9,7.71,8h+,1
S01643,Male,4th Year,TikTok,5.32,0.0,5.74,80.8,71.6,51.4,8.28,4-6h,1
S01644,Male,4th Year,Snapchat,6.5,4.86,6.81,83.9,76.3,75.4,8.73,6-8h,0
S01645,Male,3rd Year,TikTok,3.16,4.56,6.3,97.3,79.0,83.0,8.32,2-4h,1
S01646,Male,3rd Year,Twitter/X,6.44,0.22,5.41,78.3,60.8,40.3,8.7,6-8h,0
S01647,Female,4th Year,Twitter/X,5.09,2.16,7.4,66.8,64.2,52.1,8.93,4-6h,0
S01648,Male,4th Year,TikTok,7.67,4.96,6.95,100.0,87.1,83.4,9.35,6-8h,0
S01649,Female,1st Year,YouTube,8.11,4.7,7.63,71.9,63.0,65.6,8.61,8h+,0
S01650,Female,1st Year,TikTok,11.2,3.38,5.58,67.6,61.7,54.5,8.24,8h+,1
S01651,Male,1st Year,Snapchat,6.78,2.51,7.34,94.5,66.2,60.0,8.5,6-8h,0
S01652,Male,2nd Year,Instagram,6.22,3.0,7.61,80.3,75.9,57.2,8.88,6-8h,0
S01653,Female,3rd Year,WhatsApp,5.93,2.73,7.51,83.9,76.3,61.3,8.48,4-6h,0
S01654,Female,3rd Year,Instagram,4.72,4.83,6.04,90.8,75.7,76.8,9.92,4-6h,0
S01655,Female,1st Year,YouTube,6.24,1.55,7.08,94.9,65.7,59.1,8.06,6-8h,1
S01656,Female,1st Year,Twitter/X,4.85,1.91,7.57,82.4,69.6,72.2,9.28,4-6h,0
S01657,Female,3rd Year,Instagram,5.87,4.45,6.95,99.8,54.6,79.2,9.27,4-6h,0
S01658,Female,2nd Year,YouTube,8.4,2.41,3.85,60.2,49.4,58.5,7.91,8h+,1
S01659,Female,1st Year,Instagram,3.29,5.47,7.54,95.3,75.6,89.8,9.77,2-4h,0
S01660,Female,4th Year,YouTube,8.01,1.54,9.5,73.6,55.7,42.3,8.7,8h+,0
S01661,Female,1st Year,Instagram,8.4,2.4,6.1,95.2,52.5,67.5,9.07,8h+,0
S01662,Male,3rd Year,YouTube,5.24,1.66,6.09,86.7,71.6,52.6,8.8,4-6h,0
S01663,Female,3rd Year,YouTube,0.83,3.85,8.19,83.9,80.1,84.0,9.25,<2h,0
S01664,Male,1st Year,WhatsApp,4.16,1.02,7.61,93.2,63.9,60.5,8.84,4-6h,0
S01665,Female,1st Year,WhatsApp,8.35,1.75,8.12,90.5,50.2,72.9,9.24,8h+,0
S01666,Male,4th Year,Instagram,5.45,0.85,5.37,91.5,62.4,66.6,9.03,4-6h,0
S01667,Male,4th Year,Snapchat,3.3,4.44,8.28,77.3,56.4,74.0,9.74,2-4h,0
S01668,Male,2nd Year,Instagram,4.39,4.27,7.93,81.5,73.6,75.5,9.57,4-6h,0
S01669,Male,2nd Year,Instagram,7.35,0.07,6.54,82.7,57.5,51.2,8.4,6-8h,0
S01670,Male,4th Year,Instagram,6.7,4.78,7.26,83.1,74.2,78.6,9.54,6-8h,0
S01671,Female,2nd Year,WhatsApp,4.97,6.84,8.42,93.1,69.1,91.1,9.64,4-6h,0
S01672,Male,2nd Year,WhatsApp,4.69,3.21,8.26,65.8,73.0,60.6,8.37,4-6h,0
S01673,Male,1st Year,Instagram,4.64,2.19,5.64,89.4,59.9,61.1,8.84,4-6h,0
S01674,Male,4th Year,Instagram,3.47,7.6,8.37,84.5,80.1,94.7,9.68,2-4h,0
S01675,Female,1st Year,Instagram,9.05,0.38,6.38,72.4,60.6,51.8,7.45,8h+,1
S01676,Male,1st Year,TikTok,4.79,3.16,7.2,78.4,87.0,71.0,8.64,4-6h,0
S01677,Male,2nd Year,TikTok,8.18,2.79,6.69,79.6,64.1,55.0,9.47,8h+,0
S01678,Female,1st Year,Instagram,8.85,4.42,6.3,45.0,60.8,58.5,8.4,8h+,0
S01679,Female,3rd Year,Snapchat,7.7,3.14,8.22,75.4,67.1,60.9,8.79,6-8h,0
S01680,Male,2nd Year,YouTube,4.55,2.42,7.03,77.4,76.6,70.4,8.35,4-6h,1
S01681,Male,3rd Year,WhatsApp,6.39,1.41,5.41,89.3,67.7,73.1,7.77,6-8h,1
S01682,Male,2nd Year,TikTok,5.45,2.5,6.5,77.0,89.6,60.5,8.36,4-6h,0
S01683,Other,1st Year,YouTube,3.51,1.85,7.53,85.2,63.5,72.5,9.52,2-4h,0
S01684,Male,2nd Year,Snapchat,6.21,2.94,8.49,99.6,69.7,68.5,9.16,6-8h,0
S01685,Female,3rd Year,Snapchat,2.91,2.62,8.17,98.1,85.0,76.5,9.54,2-4h,0
S01686,Male,2nd Year,YouTube,8.11,0.29,5.5,90.9,68.2,50.3,8.44,8h+,0
S01687,Female,3rd Year,YouTube,4.48,5.07,10.0,81.2,61.5,81.6,9.27,4-6h,0
S01688,Male,4th Year,WhatsApp,5.94,2.17,7.28,89.9,65.8,80.1,9.35,4-6h,0
S01689,Male,1st Year,Instagram,6.12,0.99,8.56,81.9,73.8,57.3,8.25,6-8h,1
S01690,Male,3rd Year,Instagram,4.93,2.85,6.89,83.7,92.8,71.4,9.47,4-6h,0
S01691,Male,4th Year,YouTube,6.79,2.87,7.5,87.5,72.0,54.8,8.99,6-8h,0
S01692,Male,1st Year,Snapchat,4.46,0.57,8.25,80.3,60.7,62.2,7.87,4-6h,1
S01693,Female,4th Year,Snapchat,7.42,3.15,8.3,97.6,58.0,77.4,8.61,6-8h,0
S01694,Other,3rd Year,Twitter/X,2.54,1.96,8.82,87.0,89.1,69.4,8.43,2-4h,0
S01695,Male,1st Year,TikTok,5.78,5.52,8.09,90.8,82.0,67.1,9.88,4-6h,0
S01696,Female,4th Year,Instagram,9.77,3.02,5.95,94.4,54.7,60.6,8.46,8h+,0
S01697,Female,3rd Year,TikTok,3.3,2.8,6.59,98.0,70.8,74.9,8.3,2-4h,1
S01698,Female,4th Year,Snapchat,4.01,2.15,7.66,72.7,71.7,68.8,8.96,4-6h,0
S01699,Male,1st Year,Instagram,6.63,2.64,8.04,88.1,70.3,78.7,8.57,6-8h,0
S01700,Female,1st Year,Instagram,5.9,3.85,6.65,93.0,63.7,70.6,8.47,4-6h,0
S01701,Male,1st Year,Instagram,6.27,2.82,8.27,93.0,62.3,64.8,9.59,6-8h,0
S01702,Female,3rd Year,TikTok,6.58,2.48,8.73,72.6,52.4,55.4,8.67,6-8h,0
S01703,Male,4th Year,Twitter/X,6.9,2.84,5.6,76.8,74.4,61.1,8.46,6-8h,0
S01704,Male,4th Year,TikTok,7.94,1.65,5.55,92.0,57.9,59.9,8.2,6-8h,1
S01705,Male,3rd Year,WhatsApp,6.4,2.32,6.68,76.3,69.2,56.8,8.0,6-8h,1
S01706,Male,1st Year,Instagram,4.97,0.0,7.48,82.6,72.4,60.2,7.89,4-6h,1
S01707,Female,2nd Year,Twitter/X,6.98,4.19,6.1,99.0,71.8,76.0,9.57,6-8h,0
S01708,Male,1st Year,Snapchat,9.68,2.7,8.13,79.5,59.8,58.6,8.2,8h+,1
S01709,Female,2nd Year,YouTube,5.21,1.89,7.6,78.1,67.9,57.0,8.72,4-6h,0
S01710,Male,1st Year,WhatsApp,3.36,6.23,7.37,78.8,83.2,82.6,8.87,2-4h,0
S01711,Male,3rd Year,YouTube,7.94,2.69,4.77,85.4,73.8,43.9,7.97,6-8h,1
S01712,Female,2nd Year,Twitter/X,5.24,1.49,5.33,72.0,67.5,56.8,8.69,4-6h,0
S01713,Other,3rd Year,Twitter/X,0.72,5.15,8.08,88.3,79.8,90.0,10.0,<2h,0
S01714,Male,2nd Year,Snapchat,7.36,3.26,3.95,86.1,74.9,62.3,9.3,6-8h,0
S01715,Male,4th Year,TikTok,4.32,3.8,8.49,99.4,83.5,83.6,9.91,4-6h,0
S01716,Female,2nd Year,Instagram,5.3,2.4,6.82,91.9,56.9,69.8,8.77,4-6h,0
S01717,Male,2nd Year,TikTok,6.23,3.54,10.0,77.0,81.7,70.4,9.16,6-8h,0
S01718,Female,2nd Year,YouTube,5.92,2.53,9.94,96.3,69.9,73.1,8.92,4-6h,0
S01719,Female,4th Year,Snapchat,7.06,3.55,6.53,80.1,70.2,56.8,9.58,6-8h,0
S01720,Male,3rd Year,Snapchat,4.54,0.32,7.01,73.8,70.8,51.0,8.86,4-6h,0
S01721,Male,4th Year,Twitter/X,6.63,2.15,8.12,81.9,60.0,63.0,8.73,6-8h,0
S01722,Male,2nd Year,Instagram,4.93,5.69,9.3,100.0,85.8,84.8,9.78,4-6h,0
S01723,Male,1st Year,Snapchat,7.13,1.56,4.63,84.7,58.8,59.8,8.92,6-8h,0
S01724,Female,4th Year,WhatsApp,6.85,1.85,4.47,83.5,51.4,51.9,8.67,6-8h,0
S01725,Female,1st Year,Snapchat,3.44,2.7,6.5,100.0,63.9,75.8,9.81,2-4h,0
S01726,Female,4th Year,Instagram,7.89,0.75,7.4,67.8,62.6,49.2,7.2,6-8h,1
S01727,Female,4th Year,Instagram,4.32,0.0,7.82,73.6,54.7,59.1,8.59,4-6h,0
S01728,Male,2nd Year,Instagram,7.28,2.33,8.12,66.7,76.8,63.1,8.24,6-8h,1
S01729,Female,3rd Year,TikTok,6.31,3.06,5.32,87.8,77.3,69.1,9.45,6-8h,0
S01730,Male,3rd Year,TikTok,9.54,2.19,3.38,81.8,70.1,37.3,8.69,8h+,0
S01731,Female,2nd Year,WhatsApp,5.01,2.87,8.19,100.0,70.6,81.9,9.17,4-6h,0
S01732,Male,4th Year,YouTube,4.73,3.2,6.04,88.4,73.2,79.2,9.63,4-6h,0
S01733,Female,3rd Year,YouTube,5.46,4.54,4.38,81.0,64.3,67.0,9.74,4-6h,0
S01734,Female,3rd Year,TikTok,4.83,2.83,7.29,85.8,77.8,70.7,8.98,4-6h,0
S01735,Male,3rd Year,Snapchat,7.26,1.82,7.77,84.1,65.4,54.7,9.51,6-8h,0
S01736,Male,2nd Year,WhatsApp,1.94,3.22,7.37,72.5,80.7,61.2,9.21,<2h,0
S01737,Female,1st Year,Snapchat,3.18,4.29,6.75,100.0,90.6,78.1,9.43,2-4h,0
S01738,Male,1st Year,YouTube,3.15,5.54,7.15,93.0,76.1,83.5,10.0,2-4h,0
S01739,Female,1st Year,TikTok,7.59,1.68,6.2,84.6,60.4,54.4,8.22,6-8h,1
S01740,Female,1st Year,Twitter/X,9.26,2.47,4.68,86.6,63.4,49.4,8.35,8h+,1
S01741,Female,1st Year,YouTube,5.27,3.55,6.11,92.4,63.7,67.4,9.63,4-6h,0
S01742,Male,3rd Year,Instagram,5.13,1.58,7.73,84.0,64.0,63.1,8.71,4-6h,0
S01743,Female,3rd Year,Instagram,5.65,3.0,7.4,78.5,72.8,61.7,8.15,4-6h,1
S01744,Male,4th Year,Instagram,8.06,0.34,6.84,87.9,53.9,54.8,8.3,8h+,1
S01745,Male,3rd Year,TikTok,3.46,0.71,6.01,91.3,76.4,66.3,8.43,2-4h,0
S01746,Female,2nd Year,Instagram,6.02,3.46,6.69,76.3,57.4,80.2,9.16,6-8h,0
S01747,Female,4th Year,Instagram,7.65,2.04,3.85,96.6,71.3,64.9,8.72,6-8h,0
S01748,Male,3rd Year,YouTube,6.6,3.1,7.07,86.6,72.7,68.3,9.43,6-8h,0
S01749,Male,4th Year,TikTok,5.92,2.9,8.79,91.8,63.5,67.7,9.34,4-6h,0
S01750,Female,4th Year,YouTube,7.7,1.14,4.75,96.3,52.2,57.0,8.79,6-8h,0
S01751,Female,1st Year,TikTok,0.5,3.83,6.99,91.2,64.0,85.6,9.38,<2h,0
S01752,Female,4th Year,Instagram,6.99,0.88,7.2,86.4,53.7,53.1,8.69,6-8h,0
S01753,Male,3rd Year,Instagram,4.06,5.35,8.84,94.8,87.1,91.8,10.0,4-6h,0
S01754,Female,1st Year,YouTube,1.47,1.69,7.02,82.6,72.0,61.1,8.8,<2h,0
S01755,Female,3rd Year,YouTube,6.62,2.5,5.93,84.2,74.9,60.2,9.37,6-8h,0
S01756,Female,1st Year,YouTube,8.52,0.89,3.99,82.6,52.4,50.6,7.83,8h+,1
S01757,Female,3rd Year,Instagram,5.2,3.91,7.18,75.8,78.0,68.5,8.66,4-6h,0
S01758,Male,1st Year,Twitter/X,7.6,2.13,9.34,100.0,57.0,66.6,8.91,6-8h,0
S01759,Female,1st Year,TikTok,9.05,1.58,6.83,66.7,50.7,47.9,8.33,8h+,1
S01760,Male,2nd Year,Instagram,8.39,3.76,6.54,68.5,65.3,55.0,8.89,8h+,0
S01761,Male,3rd Year,Instagram,9.11,2.39,6.88,93.8,55.5,67.6,8.09,8h+,1
S01762,Female,4th Year,WhatsApp,7.13,3.48,6.74,90.2,55.3,62.0,9.05,6-8h,0
S01763,Female,1st Year,TikTok,5.67,1.5,5.92,74.5,62.8,58.1,8.16,4-6h,1
S01764,Female,3rd Year,YouTube,1.98,1.53,8.6,95.3,71.9,76.4,8.61,<2h,0
S01765,Female,1st Year,TikTok,4.96,3.26,7.37,100.0,81.0,69.6,8.78,4-6h,0
S01766,Male,2nd Year,Snapchat,3.64,2.86,7.3,86.9,79.5,72.5,8.8,2-4h,0
S01767,Female,2nd Year,Snapchat,10.28,3.08,5.02,100.0,70.5,54.9,8.65,8h+,0
S01768,Male,2nd Year,YouTube,5.11,2.95,8.75,68.2,75.4,74.5,9.33,4-6h,0
S01769,Female,2nd Year,YouTube,5.77,3.26,7.82,91.6,72.0,65.0,8.45,4-6h,0
S01770,Male,4th Year,Instagram,6.71,0.35,6.1,95.2,49.1,51.4,8.48,6-8h,0
S01771,Female,4th Year,WhatsApp,5.6,5.82,8.29,93.8,78.6,77.7,9.1,4-6h,0
S01772,Male,1st Year,TikTok,9.23,2.08,5.79,78.5,64.4,44.5,8.43,8h+,0
S01773,Female,3rd Year,Instagram,4.13,4.29,6.19,83.7,87.1,84.5,8.97,4-6h,0
S01774,Female,2nd Year,Twitter/X,5.93,1.67,5.95,88.9,69.8,64.0,8.19,4-6h,1
S01775,Male,2nd Year,Twitter/X,3.87,3.76,4.94,95.1,84.2,75.5,9.53,2-4h,0
S01776,Female,4th Year,WhatsApp,2.6,1.57,8.05,94.5,61.8,67.9,8.88,2-4h,0
S01777,Female,4th Year,Twitter/X,4.15,3.92,4.82,97.0,71.7,80.6,9.1,4-6h,0
S01778,Female,2nd Year,WhatsApp,5.42,2.48,5.42,74.9,71.1,55.5,7.77,4-6h,1
S01779,Female,3rd Year,Instagram,4.56,3.21,4.44,83.9,80.7,71.4,9.27,4-6h,0
S01780,Male,1st Year,Twitter/X,3.98,4.32,7.12,77.4,74.6,69.7,9.56,2-4h,0
S01781,Male,1st Year,Snapchat,2.41,1.71,7.27,84.9,70.1,64.9,9.01,2-4h,0
S01782,Male,1st Year,Instagram,5.32,2.01,6.6,95.4,71.9,71.0,8.2,4-6h,1
S01783,Male,1st Year,Instagram,2.19,4.28,6.14,90.1,69.9,85.8,9.97,2-4h,0
S01784,Male,3rd Year,WhatsApp,7.17,5.85,5.23,100.0,87.5,82.9,9.06,6-8h,0
S01785,Female,3rd Year,YouTube,5.68,2.76,7.58,86.7,61.0,61.6,8.72,4-6h,0
S01786,Male,3rd Year,Twitter/X,2.29,4.46,6.77,89.4,63.9,79.3,10.0,2-4h,0
S01787,Male,4th Year,Instagram,4.82,2.96,7.51,86.9,70.3,71.5,8.72,4-6h,0
S01788,Male,2nd Year,Instagram,3.85,6.21,6.1,80.6,95.3,78.0,9.86,2-4h,0
S01789,Female,3rd Year,YouTube,6.2,0.25,7.13,83.6,64.3,62.2,8.57,6-8h,0
S01790,Female,1st Year,Instagram,8.45,2.61,8.25,92.7,68.6,50.1,8.8,8h+,0
S01791,Male,3rd Year,TikTok,1.37,1.3,8.38,91.1,71.8,67.8,9.27,<2h,0
S01792,Female,2nd Year,TikTok,5.75,0.0,6.43,76.8,58.4,47.6,8.35,4-6h,1
S01793,Male,4th Year,Instagram,5.15,3.51,7.39,76.2,58.9,51.9,9.06,4-6h,0
S01794,Other,1st Year,Instagram,6.98,2.94,6.47,78.7,48.2,53.7,8.61,6-8h,0
S01795,Female,4th Year,YouTube,5.97,2.49,6.94,85.2,68.3,68.5,9.38,4-6h,0
S01796,Male,3rd Year,Instagram,3.85,3.14,6.82,98.9,83.0,76.0,8.7,2-4h,0
S01797,Female,1st Year,Snapchat,4.8,7.77,6.89,72.4,87.4,96.4,10.0,4-6h,0
S01798,Female,1st Year,YouTube,3.75,2.93,7.54,83.9,77.0,80.9,9.43,2-4h,0
S01799,Male,3rd Year,Instagram,7.87,3.34,5.35,83.6,78.5,64.5,8.88,6-8h,0
S01800,Female,3rd Year,YouTube,5.55,2.02,5.67,66.6,68.7,57.9,8.93,4-6h,0
S01801,Male,2nd Year,Instagram,9.68,2.69,4.57,71.6,59.7,51.0,8.09,8h+,1
S01802,Male,3rd Year,Instagram,5.37,2.67,4.94,78.4,61.8,45.8,7.93,4-6h,1
S01803,Male,3rd Year,Instagram,3.94,2.66,5.65,78.9,87.1,57.4,8.84,2-4h,0
S01804,Male,3rd Year,Twitter/X,2.17,6.33,7.71,90.9,89.3,93.1,9.56,2-4h,0
S01805,Male,1st Year,WhatsApp,1.53,5.48,6.43,88.2,76.1,90.9,9.49,<2h,0
S01806,Female,2nd Year,Snapchat,2.01,3.83,8.19,83.6,68.5,81.8,8.97,2-4h,0
S01807,Male,1st Year,YouTube,6.09,0.0,6.96,88.6,69.1,49.0,8.16,6-8h,1
S01808,Male,3rd Year,Instagram,6.62,2.26,4.27,100.0,56.6,68.5,8.41,6-8h,0
S01809,Female,2nd Year,TikTok,2.02,7.68,8.37,100.0,100.0,100.0,9.38,2-4h,0
S01810,Female,3rd Year,Snapchat,7.47,2.3,7.76,63.4,41.4,61.2,8.66,6-8h,0
S01811,Other,1st Year,WhatsApp,4.44,4.85,5.87,92.0,87.9,84.8,10.0,4-6h,0
S01812,Female,1st Year,Instagram,5.82,5.1,7.5,82.8,78.7,73.6,9.48,4-6h,0
S01813,Other,3rd Year,Instagram,9.05,2.69,5.35,82.3,62.7,62.7,8.26,8h+,1
S01814,Female,2nd Year,TikTok,7.47,1.38,6.83,78.6,59.3,55.5,8.28,6-8h,1
S01815,Female,1st Year,Snapchat,4.91,0.0,5.44,86.9,76.3,57.0,8.19,4-6h,1
S01816,Female,3rd Year,Twitter/X,3.54,4.38,4.96,88.9,82.4,78.4,9.34,2-4h,0
S01817,Male,4th Year,TikTok,0.77,2.63,7.21,84.9,69.3,75.4,9.33,<2h,0
S01818,Male,3rd Year,WhatsApp,3.92,3.55,7.08,77.9,59.8,66.5,8.78,2-4h,0
S01819,Female,3rd Year,TikTok,5.04,1.21,6.55,81.1,66.0,58.5,9.22,4-6h,0
S01820,Male,2nd Year,Twitter/X,3.33,2.99,5.79,89.9,73.0,77.9,8.53,2-4h,0
S01821,Male,3rd Year,WhatsApp,5.21,3.1,6.52,91.3,57.8,67.6,9.3,4-6h,0
S01822,Female,4th Year,Twitter/X,5.67,3.37,7.32,93.3,69.5,77.7,9.02,4-6h,0
S01823,Female,3rd Year,YouTube,5.01,1.42,7.02,80.7,60.6,65.0,9.4,4-6h,0
S01824,Male,4th Year,Instagram,4.07,5.05,7.45,89.6,77.9,80.3,9.62,4-6h,0
S01825,Female,1st Year,TikTok,5.87,2.04,6.07,94.2,71.4,72.6,8.57,4-6h,0
S01826,Female,3rd Year,YouTube,6.47,0.31,8.38,95.5,71.2,57.0,8.41,6-8h,0
S01827,Female,2nd Year,Twitter/X,3.1,3.27,5.83,87.3,81.5,82.0,9.19,2-4h,0
S01828,Female,3rd Year,Instagram,8.6,2.49,7.17,79.1,56.2,60.6,7.95,8h+,1
S01829,Female,4th Year,Instagram,5.28,3.28,8.57,87.2,73.3,72.6,8.76,4-6h,0
S01830,Female,4th Year,Snapchat,5.54,5.04,7.62,73.5,75.6,69.2,8.46,4-6h,0
S01831,Male,2nd Year,Instagram,7.06,2.36,6.5,81.2,53.7,59.6,8.17,6-8h,1
S01832,Female,4th Year,YouTube,6.01,2.73,6.24,91.8,70.5,65.4,8.88,6-8h,0
S01833,Female,3rd Year,YouTube,7.6,0.97,8.03,88.9,74.1,49.8,8.54,6-8h,0
S01834,Female,4th Year,TikTok,6.13,4.12,5.06,81.5,71.6,66.5,8.09,6-8h,1
S01835,Female,3rd Year,Instagram,4.15,3.52,5.94,88.8,60.3,67.8,9.06,4-6h,0
S01836,Male,3rd Year,Twitter/X,6.3,2.23,6.36,75.8,65.6,62.7,8.79,6-8h,0
S01837,Female,4th Year,YouTube,2.98,0.6,8.99,95.1,56.7,76.0,8.88,2-4h,0
S01838,Male,2nd Year,Twitter/X,5.74,5.12,7.46,83.9,81.9,70.1,9.02,4-6h,0
S01839,Male,1st Year,YouTube,5.43,1.17,5.75,82.3,67.9,67.5,8.34,4-6h,1
S01840,Male,2nd Year,Instagram,5.04,2.2,6.67,81.9,66.1,63.1,8.53,4-6h,0
S01841,Male,1st Year,Instagram,5.22,3.59,6.24,84.7,68.7,64.1,8.73,4-6h,0
